Source;Target;Label;Weight;title
86;71;PEdge8671;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;72;PEdge8672;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;73;PEdge8673;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;74;PEdge8674;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;75;PEdge8675;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;76;PEdge8676;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;77;PEdge8677;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;78;PEdge8678;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;79;PEdge8679;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;80;PEdge8680;0.24618;FOSFOMYCIN,TETRACYCLINE
86;81;PEdge8681;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;82;PEdge8682;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;83;PEdge8683;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;84;PEdge8684;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
86;85;PEdge8685;0.94388;BETA-LACTAM,TETRACYCLINE
87;1;PEdge871;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;2;PEdge872;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;3;PEdge873;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;4;PEdge874;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;5;PEdge875;0.56408;BETA-LACTAM,TETRACYCLINE
87;6;PEdge876;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;7;PEdge877;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;8;PEdge878;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;9;PEdge879;0.94388;BETA-LACTAM,TETRACYCLINE
87;10;PEdge8710;0.4842;BETA-LACTAM,TETRACYCLINE
87;11;PEdge8711;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;12;PEdge8712;0.36364;FOSFOMYCIN,TETRACYCLINE
87;13;PEdge8713;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;14;PEdge8714;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;15;PEdge8715;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;16;PEdge8716;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;17;PEdge8717;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;18;PEdge8718;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;19;PEdge8719;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;20;PEdge8720;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;21;PEdge8721;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;22;PEdge8722;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;23;PEdge8723;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;24;PEdge8724;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;25;PEdge8725;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;26;PEdge8726;0.87039;BETA-LACTAM,TETRACYCLINE
87;27;PEdge8727;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;28;PEdge8728;0.75378;BETA-LACTAM,TETRACYCLINE
87;29;PEdge8729;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;30;PEdge8730;0.56408;BETA-LACTAM,TETRACYCLINE
87;31;PEdge8731;0.58537;BETA-LACTAM,TETRACYCLINE
87;32;PEdge8732;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;33;PEdge8733;0.58537;BETA-LACTAM,TETRACYCLINE
87;34;PEdge8734;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;35;PEdge8735;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;36;PEdge8736;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;37;PEdge8737;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;38;PEdge8738;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;39;PEdge8739;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;40;PEdge8740;0.79772;BETA-LACTAM,TETRACYCLINE
87;41;PEdge8741;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;42;PEdge8742;0.56854;BETA-LACTAM,TETRACYCLINE
87;43;PEdge8743;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;44;PEdge8744;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;45;PEdge8745;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;46;PEdge8746;0.75378;BETA-LACTAM,TETRACYCLINE
87;47;PEdge8747;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;48;PEdge8748;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;49;PEdge8749;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;50;PEdge8750;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;51;PEdge8751;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;52;PEdge8752;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;53;PEdge8753;0.49747;BETA-LACTAM,TETRACYCLINE
87;54;PEdge8754;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;55;PEdge8755;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;56;PEdge8756;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;57;PEdge8757;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;58;PEdge8758;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;59;PEdge8759;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;60;PEdge8760;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;61;PEdge8761;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;62;PEdge8762;0.4842;BETA-LACTAM,TETRACYCLINE
87;63;PEdge8763;0.56408;BETA-LACTAM,TETRACYCLINE
87;64;PEdge8764;0.38139;FOSFOMYCIN,TETRACYCLINE
87;65;PEdge8765;0.49747;BETA-LACTAM,TETRACYCLINE
87;66;PEdge8766;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;67;PEdge8767;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;68;PEdge8768;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;69;PEdge8769;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;70;PEdge8770;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;71;PEdge8771;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;72;PEdge8772;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;73;PEdge8773;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;74;PEdge8774;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;75;PEdge8775;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;76;PEdge8776;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;77;PEdge8777;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;78;PEdge8778;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;79;PEdge8779;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;80;PEdge8780;0.24618;FOSFOMYCIN,TETRACYCLINE
87;81;PEdge8781;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;82;PEdge8782;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;83;PEdge8783;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;84;PEdge8784;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
87;85;PEdge8785;0.94388;BETA-LACTAM,TETRACYCLINE
87;86;PEdge8786;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;1;PEdge881;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;2;PEdge882;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;3;PEdge883;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;4;PEdge884;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;5;PEdge885;0.56408;BETA-LACTAM,TETRACYCLINE
88;6;PEdge886;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;7;PEdge887;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;8;PEdge888;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;9;PEdge889;0.94388;BETA-LACTAM,TETRACYCLINE
88;10;PEdge8810;0.4842;BETA-LACTAM,TETRACYCLINE
88;11;PEdge8811;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;12;PEdge8812;0.36364;FOSFOMYCIN,TETRACYCLINE
88;13;PEdge8813;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;14;PEdge8814;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;15;PEdge8815;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;16;PEdge8816;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;17;PEdge8817;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;18;PEdge8818;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;19;PEdge8819;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;20;PEdge8820;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;21;PEdge8821;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;22;PEdge8822;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;23;PEdge8823;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;24;PEdge8824;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;25;PEdge8825;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;26;PEdge8826;0.87039;BETA-LACTAM,TETRACYCLINE
88;27;PEdge8827;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;28;PEdge8828;0.75378;BETA-LACTAM,TETRACYCLINE
88;29;PEdge8829;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;30;PEdge8830;0.56408;BETA-LACTAM,TETRACYCLINE
88;31;PEdge8831;0.58537;BETA-LACTAM,TETRACYCLINE
88;32;PEdge8832;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;33;PEdge8833;0.58537;BETA-LACTAM,TETRACYCLINE
88;34;PEdge8834;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;35;PEdge8835;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;36;PEdge8836;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;37;PEdge8837;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;38;PEdge8838;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;39;PEdge8839;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;40;PEdge8840;0.79772;BETA-LACTAM,TETRACYCLINE
88;41;PEdge8841;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;42;PEdge8842;0.56854;BETA-LACTAM,TETRACYCLINE
88;43;PEdge8843;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;44;PEdge8844;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;45;PEdge8845;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;46;PEdge8846;0.75378;BETA-LACTAM,TETRACYCLINE
88;47;PEdge8847;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;48;PEdge8848;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;49;PEdge8849;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;50;PEdge8850;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;51;PEdge8851;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;52;PEdge8852;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;53;PEdge8853;0.49747;BETA-LACTAM,TETRACYCLINE
88;54;PEdge8854;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;55;PEdge8855;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;56;PEdge8856;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;57;PEdge8857;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;58;PEdge8858;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;59;PEdge8859;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;60;PEdge8860;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;61;PEdge8861;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;62;PEdge8862;0.4842;BETA-LACTAM,TETRACYCLINE
88;63;PEdge8863;0.56408;BETA-LACTAM,TETRACYCLINE
88;64;PEdge8864;0.38139;FOSFOMYCIN,TETRACYCLINE
88;65;PEdge8865;0.49747;BETA-LACTAM,TETRACYCLINE
88;66;PEdge8866;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;67;PEdge8867;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;68;PEdge8868;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;69;PEdge8869;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;70;PEdge8870;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;71;PEdge8871;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;72;PEdge8872;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;73;PEdge8873;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;74;PEdge8874;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;75;PEdge8875;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;76;PEdge8876;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;77;PEdge8877;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;78;PEdge8878;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;79;PEdge8879;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;80;PEdge8880;0.24618;FOSFOMYCIN,TETRACYCLINE
88;81;PEdge8881;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;82;PEdge8882;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;83;PEdge8883;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;84;PEdge8884;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;85;PEdge8885;0.94388;BETA-LACTAM,TETRACYCLINE
88;86;PEdge8886;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
88;87;PEdge8887;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;1;PEdge891;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;2;PEdge892;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;3;PEdge893;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;4;PEdge894;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;5;PEdge895;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;6;PEdge896;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;7;PEdge897;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;8;PEdge898;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;9;PEdge899;0.42426;BETA-LACTAM,TETRACYCLINE
89;10;PEdge8910;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;11;PEdge8911;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;12;PEdge8912;0.66742;FOSFOMYCIN,TETRACYCLINE
89;13;PEdge8913;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;14;PEdge8914;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;15;PEdge8915;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;16;PEdge8916;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;17;PEdge8917;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;18;PEdge8918;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;19;PEdge8919;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;20;PEdge8920;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;21;PEdge8921;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;22;PEdge8922;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;23;PEdge8923;0.52175;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;24;PEdge8924;0.5275;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;25;PEdge8925;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;26;PEdge8926;0.36515;BETA-LACTAM,TETRACYCLINE
89;27;PEdge8927;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;28;PEdge8928;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;29;PEdge8929;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;30;PEdge8930;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;31;PEdge8931;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;32;PEdge8932;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;33;PEdge8933;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;34;PEdge8934;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;35;PEdge8935;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;36;PEdge8936;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;37;PEdge8937;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;38;PEdge8938;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;39;PEdge8939;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;40;PEdge8940;0.35857;BETA-LACTAM,TETRACYCLINE
89;41;PEdge8941;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;42;PEdge8942;0.59628;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;43;PEdge8943;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;44;PEdge8944;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;45;PEdge8945;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;46;PEdge8946;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;47;PEdge8947;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;48;PEdge8948;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;49;PEdge8949;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;50;PEdge8950;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;51;PEdge8951;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;52;PEdge8952;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;53;PEdge8953;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;54;PEdge8954;0.67612;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;55;PEdge8955;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;56;PEdge8956;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;57;PEdge8957;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;58;PEdge8958;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;59;PEdge8959;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;60;PEdge8960;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;61;PEdge8961;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;62;PEdge8962;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;63;PEdge8963;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;64;PEdge8964;0.7;FOSFOMYCIN,TETRACYCLINE
89;65;PEdge8965;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
89;66;PEdge8966;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;67;PEdge8967;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;68;PEdge8968;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;69;PEdge8969;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;70;PEdge8970;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;71;PEdge8971;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;72;PEdge8972;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;73;PEdge8973;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;74;PEdge8974;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;75;PEdge8975;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;76;PEdge8976;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;77;PEdge8977;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;78;PEdge8978;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;79;PEdge8979;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;80;PEdge8980;0.3873;FOSFOMYCIN,TETRACYCLINE
89;81;PEdge8981;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;82;PEdge8982;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
89;83;PEdge8983;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;84;PEdge8984;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;85;PEdge8985;0.42426;BETA-LACTAM,TETRACYCLINE
89;86;PEdge8986;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;87;PEdge8987;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
89;88;PEdge8988;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
90;1;PEdge901;0.3873;BETA-LACTAM,TETRACYCLINE
90;2;PEdge902;0.86164;BETA-LACTAM,TETRACYCLINE
90;3;PEdge903;0.86164;BETA-LACTAM,TETRACYCLINE
90;4;PEdge904;0.4358;BETA-LACTAM,TETRACYCLINE
90;5;PEdge905;0.54554;BETA-LACTAM,TETRACYCLINE
90;6;PEdge906;0.86164;BETA-LACTAM,TETRACYCLINE
90;7;PEdge907;0.86164;BETA-LACTAM,TETRACYCLINE
90;8;PEdge908;0.3873;BETA-LACTAM,TETRACYCLINE
90;9;PEdge909;0.91287;BETA-LACTAM,TETRACYCLINE
90;10;PEdge9010;0.46829;BETA-LACTAM,TETRACYCLINE
90;11;PEdge9011;0.86164;BETA-LACTAM,TETRACYCLINE
90;12;PEdge9012;0.12309;TETRACYCLINE
90;13;PEdge9013;0.86164;BETA-LACTAM,TETRACYCLINE
90;14;PEdge9014;0.86164;BETA-LACTAM,TETRACYCLINE
90;15;PEdge9015;0.86164;BETA-LACTAM,TETRACYCLINE
90;16;PEdge9016;0.86164;BETA-LACTAM,TETRACYCLINE
90;17;PEdge9017;0.86164;BETA-LACTAM,TETRACYCLINE
90;18;PEdge9018;0.86164;BETA-LACTAM,TETRACYCLINE
90;19;PEdge9019;0.86164;BETA-LACTAM,TETRACYCLINE
90;20;PEdge9020;0.86164;BETA-LACTAM,TETRACYCLINE
90;21;PEdge9021;0.86164;BETA-LACTAM,TETRACYCLINE
90;22;PEdge9022;0.3873;BETA-LACTAM,TETRACYCLINE
90;23;PEdge9023;0.7698;BETA-LACTAM,TETRACYCLINE
90;24;PEdge9024;0.59588;BETA-LACTAM,TETRACYCLINE
90;25;PEdge9025;0.31623;BETA-LACTAM,TETRACYCLINE
90;26;PEdge9026;0.82496;BETA-LACTAM,TETRACYCLINE
90;27;PEdge9027;0.86164;BETA-LACTAM,TETRACYCLINE
90;28;PEdge9028;0.71443;BETA-LACTAM,TETRACYCLINE
90;29;PEdge9029;0.86164;BETA-LACTAM,TETRACYCLINE
90;30;PEdge9030;0.54554;BETA-LACTAM,TETRACYCLINE
90;31;PEdge9031;0.56614;BETA-LACTAM,TETRACYCLINE
90;32;PEdge9032;0.86164;BETA-LACTAM,TETRACYCLINE
90;33;PEdge9033;0.56614;BETA-LACTAM,TETRACYCLINE
90;34;PEdge9034;0.86164;BETA-LACTAM,TETRACYCLINE
90;35;PEdge9035;0.86164;BETA-LACTAM,TETRACYCLINE
90;36;PEdge9036;0.56045;BETA-LACTAM,TETRACYCLINE
90;37;PEdge9037;0.6931;BETA-LACTAM,TETRACYCLINE
90;38;PEdge9038;0.86164;BETA-LACTAM,TETRACYCLINE
90;39;PEdge9039;0.56045;BETA-LACTAM,TETRACYCLINE
90;40;PEdge9040;0.77152;BETA-LACTAM,TETRACYCLINE
90;41;PEdge9041;0.86164;BETA-LACTAM,TETRACYCLINE
90;42;PEdge9042;0.57735;BETA-LACTAM,TETRACYCLINE
90;43;PEdge9043;0.86164;BETA-LACTAM,TETRACYCLINE
90;44;PEdge9044;0.86164;BETA-LACTAM,TETRACYCLINE
90;45;PEdge9045;0.3873;BETA-LACTAM,TETRACYCLINE
90;46;PEdge9046;0.71443;BETA-LACTAM,TETRACYCLINE
90;47;PEdge9047;0.86164;BETA-LACTAM,TETRACYCLINE
90;48;PEdge9048;0.86164;BETA-LACTAM,TETRACYCLINE
90;49;PEdge9049;0.56045;BETA-LACTAM,TETRACYCLINE
90;50;PEdge9050;0.86164;BETA-LACTAM,TETRACYCLINE
90;51;PEdge9051;0.86164;BETA-LACTAM,TETRACYCLINE
